1491,حشر,547, بیست و هشتم,3019118192466726145,909346712
1492,نوح,571, بیست و نهم,2963896320466160642,909346712
1493,ممتحنة,551, بیست و هشتم,4998503005254323459,909346712
1495,اخلاص,604, سي ام,-6860706266637267712,909346712
1497,مطففین,588, سي ام,-9184669227481494526,909346712
1498,احقاف,506, بیست و ششم,5373797110138080515,909346712
1499,قمر,529, بیست و هفتم,-7545886728694854399,909346712
1501,مجادلة,543, بیست و هشتم,7590711618896530688,909346712
1502,حدید,540, بیست و هفتم,3872356807800982528,909346712
1504,حدید,539, بیست و هفتم,-8098650806398415870,909346712
1506,طلاق,558, بیست و هشتم,-85392470979179263,909346712
1507,مدثر,577, بیست و نهم,2110692889498356739,909346712
1509,نجم,527, بیست و هفتم,1208055415752035586,909346712
1510,طور,525, بیست و هفتم,-7118713267164279550,909346712
1512,قلم,565, بیست و نهم,6303297851979664641,909346712
1513,بینة,599, سي ام,-4264644964253103102,909346712
1515,جمعة,554, بیست و هشتم,-2497281177670448128,909346712
1517,حدید,538, بیست و هفتم,4544694974045752321,909346712
1518,ممتحنة,549, بیست و هشتم,-5540483072746124030,909346712
1520,مطففین,589, سي ام,8200667893430619393,909346712
1521,بروج,590, سي ام,-6331251835448718333,909346712
1523,واقعة,536, بیست و هفتم,3445535189993262081,909346712
1524,معارج,569, بیست و نهم,3270141095128337409,909346712
1526,احقاف,504, بیست و ششم,7872169003421273346,909346712
1528,ذاریات,523, بیست و هفتم,-7332669433835680510,909346712
1529,تین,597, سي ام,1997364027000556544,909346712
1531,ذاریات,522, بیست و هفتم,59567142024383491,909346712
1532,نازعات,585, سي ام,2761445443468397571,909346712
1534,طارق,591, سي ام,-4462222805716235264,909346712
1535,ق,520, بیست و ششم,-6416063764363866880,909346712
1045,توبة,205, يازدهم,-2227663334362379007,909346712
1046,کهف,299, پانزدهم,710724316260207619,909346712
1049,یوسف,236, دوازدهم,-7749428321237267197,909346712
1052,نحل,279, چهاردهم,-9053044491505169406,909346712
1056,یوسف,243, سيزدهم,-360745366956208893,909346712
1059,ابراهیم,261, سيزدهم,-7016115638165107710,909346712
1062,یوسف,246, سيزدهم,6471549519295286273,909346712
